payment_id,customer_id,staff_id,rental_id,amount,payment_date
14414,535,2,10353,3.99,2005-08-01 05:46:33.000
14415,535,2,11736,8.99,2005-08-17 08:40:55.000
14416,535,1,11855,7.99,2005-08-17 13:43:07.000
14417,535,2,12168,2.99,2005-08-18 01:03:52.000
14418,535,1,12233,0.99,2005-08-18 03:16:54.000
14419,535,2,12673,4.99,2005-08-18 19:21:56.000
14420,535,1,12732,0.99,2005-08-18 21:57:50.000
14421,535,2,12750,1.99,2005-08-18 22:32:39.000
14422,535,1,13631,4.99,2005-08-20 07:07:37.000
14423,535,1,13852,0.99,2005-08-20 14:45:23.000
14424,535,1,14522,4.99,2005-08-21 15:01:34.000
14425,535,2,15075,5.99,2005-08-22 11:04:52.000
14426,535,1,15287,6.99,2005-08-22 19:19:37.000
14427,535,1,16017,0.99,2005-08-23 21:27:11.000
14428,536,1,237,0.99,2005-05-26 12:15:13.000
14429,536,1,929,6.99,2005-05-30 12:32:39.000
14430,536,1,1582,4.99,2005-06-16 04:31:57.000
14431,536,2,1962,2.99,2005-06-17 09:08:58.000
14432,536,2,2403,2.99,2005-06-18 16:33:22.000
14433,536,1,3483,4.99,2005-07-05 23:13:51.000
14434,536,1,3514,0.99,2005-07-06 00:46:54.000
14435,536,1,4448,2.99,2005-07-07 23:17:12.000
14436,536,2,5196,0.99,2005-07-09 10:43:34.000
14437,536,1,6400,5.99,2005-07-11 22:43:44.000
14438,536,1,7065,4.99,2005-07-27 03:53:43.000
14439,536,2,8535,4.99,2005-07-29 10:32:33.000
14440,536,1,8679,4.99,2005-07-29 16:07:47.000
14441,536,1,8958,2.99,2005-07-30 03:34:26.000
14442,536,1,9411,8.99,2005-07-30 20:38:22.000
14443,536,1,9727,4.99,2005-07-31 08:39:13.000
14444,536,2,10019,3.99,2005-07-31 18:20:56.000
14445,536,1,11473,6.99,2005-08-02 21:52:03.000
14446,536,1,11826,2.99,2005-08-17 12:43:46.000
14447,536,2,11977,4.99,2005-08-17 18:01:15.000
14448,536,2,12052,8.99,2005-08-17 20:57:02.000
14449,536,2,13505,4.99,2005-08-20 02:05:57.000
14450,536,1,15130,7.99,2005-08-22 13:04:32.000
14451,536,1,15978,8.99,2005-08-23 20:08:18.000
14452,536,1,15979,0.99,2005-08-23 20:08:26.000
14453,537,2,603,4.99,2005-05-28 14:27:51.000
14454,537,1,1445,2.99,2005-06-15 19:10:07.000
14455,537,2,2184,2.99,2005-06-18 01:10:36.000
14456,537,1,2586,8.99,2005-06-19 05:05:11.000
14457,537,2,3134,8.99,2005-06-20 19:29:09.000
14458,537,1,3555,0.99,2005-07-06 02:45:35.000
14459,537,2,3853,0.99,2005-07-06 16:59:20.000
14460,537,1,5630,2.99,2005-07-10 06:08:14.000
14461,537,2,5877,5.99,2005-07-10 19:08:51.000
14462,537,2,6310,2.99,2005-07-11 18:14:05.000
14463,537,1,6409,4.99,2005-07-11 23:05:49.000
14464,537,1,6746,0.99,2005-07-12 14:33:01.000
14465,537,1,7179,2.99,2005-07-27 08:10:29.000
14466,537,2,7810,4.99,2005-07-28 08:00:38.000
14467,537,2,8126,4.99,2005-07-28 19:32:41.000
14468,537,2,8256,4.99,2005-07-29 01:02:42.000
14469,537,1,9967,2.99,2005-07-31 16:31:17.000
14470,537,2,12984,4.99,2005-08-19 07:06:51.000
14471,537,2,13885,4.99,2005-08-20 15:32:09.000
14472,537,1,14010,4.99,2005-08-20 20:29:46.000
14473,537,2,14506,0.99,2005-08-21 14:32:27.000
14474,537,1,14670,0.99,2005-08-21 19:54:11.000
14475,537,1,15149,2.99,2005-08-22 14:08:06.000
14476,537,1,15832,8.99,2005-08-23 15:21:35.000
14477,537,1,13419,4.99,2006-02-14 15:16:03.000
14478,538,2,594,2.99,2005-05-28 13:41:56.000
14479,538,2,734,4.99,2005-05-29 07:38:52.000
14480,538,1,1314,5.99,2005-06-15 10:21:45.000
14481,538,1,1912,4.99,2005-06-17 05:18:32.000
14482,538,1,2682,4.99,2005-06-19 12:18:17.000
14483,538,2,3189,2.99,2005-06-20 23:19:33.000
14484,538,2,3554,4.99,2005-07-06 02:37:10.000
14485,538,2,5135,8.99,2005-07-09 07:53:22.000
14486,538,1,5369,4.99,2005-07-09 18:42:16.000
14487,538,1,5486,2.99,2005-07-09 23:57:44.000
14488,538,1,5898,2.99,2005-07-10 20:18:09.000
14489,538,2,6130,2.99,2005-07-11 08:19:56.000
14490,538,1,6332,0.99,2005-07-11 19:19:06.000
14491,538,2,6936,0.99,2005-07-26 23:13:34.000
14492,538,1,7694,0.99,2005-07-28 03:39:25.000
14493,538,1,8765,0.99,2005-07-29 19:40:08.000
14494,538,1,9307,0.99,2005-07-30 16:52:43.000
14495,538,1,9643,4.99,2005-07-31 05:35:48.000
14496,538,2,9897,4.99,2005-07-31 14:11:57.000
14497,538,2,9939,8.99,2005-07-31 15:29:00.000
14498,538,2,10701,3.99,2005-08-01 18:28:17.000
14499,538,1,10732,5.99,2005-08-01 19:25:18.000
14500,538,1,10962,4.99,2005-08-02 03:48:13.000
14501,538,2,12089,5.99,2005-08-17 22:20:29.000
14502,538,1,13544,1.99,2005-08-20 03:44:26.000
14503,538,2,13770,4.99,2005-08-20 11:45:54.000
14504,538,2,14572,2.99,2005-08-21 16:44:31.000
14505,538,1,14591,0.99,2005-08-21 17:30:09.000
14506,538,1,15343,6.99,2005-08-22 21:01:25.000
14507,539,2,250,4.99,2005-05-26 14:30:24.000
14508,539,1,342,0.99,2005-05-27 04:11:04.000
14509,539,2,1282,3.99,2005-06-15 08:25:33.000
14510,539,1,1327,0.99,2005-06-15 11:11:39.000
14511,539,2,1444,4.99,2005-06-15 19:08:16.000
14512,539,1,4035,2.99,2005-07-07 02:45:02.000
14513,539,1,4247,0.99,2005-07-07 13:51:54.000
14514,539,2,5086,4.99,2005-07-09 05:40:04.000
14515,539,2,5139,7.99,2005-07-09 08:01:51.000
14516,539,2,5493,2.99,2005-07-10 00:11:44.000
14517,539,2,6874,5.99,2005-07-12 20:20:53.000
14518,539,1,7781,2.99,2005-07-28 07:13:20.000
14519,539,2,8247,6.99,2005-07-29 00:41:38.000
14520,539,2,8761,5.99,2005-07-29 19:26:47.000
14521,539,2,9250,0.99,2005-07-30 14:18:16.000
14522,539,1,9777,7.99,2005-07-31 10:01:06.000
14523,539,1,9796,4.99,2005-07-31 10:52:43.000
14524,539,2,10922,3.99,2005-08-02 02:14:40.000
14525,539,1,12848,2.99,2005-08-19 02:05:11.000
14526,539,2,13615,2.99,2005-08-20 06:28:53.000
14527,539,2,13778,5.99,2005-08-20 12:03:44.000
14528,539,1,15356,2.99,2005-08-22 21:24:19.000
14529,540,2,1263,2.99,2005-06-15 06:56:39.000
14530,540,2,1290,4.99,2005-06-15 08:52:44.000
14531,540,2,2640,2.99,2005-06-19 09:26:13.000
14532,540,1,2953,3.99,2005-06-20 06:39:11.000
14533,540,1,3340,3.99,2005-06-21 10:37:23.000
14534,540,2,4628,4.99,2005-07-08 08:25:52.000
14535,540,2,4991,4.99,2005-07-09 00:49:03.000
14536,540,1,6103,2.99,2005-07-11 06:59:55.000
14537,540,2,6145,7.99,2005-07-11 09:07:01.000
14538,540,2,6182,2.99,2005-07-11 11:11:38.000
14539,540,1,6748,6.99,2005-07-12 14:39:27.000
14540,540,1,6919,0.99,2005-07-12 22:32:17.000
14541,540,2,9762,4.99,2005-07-31 09:32:54.000
14542,540,2,9815,2.99,2005-07-31 11:30:51.000
14543,540,1,10924,8.99,2005-08-02 02:20:19.000
14544,540,1,11198,3.99,2005-08-02 11:45:15.000
14545,540,2,11324,4.99,2005-08-02 16:31:17.000
14546,540,2,11432,6.99,2005-08-02 20:10:01.000
14547,540,2,12058,8.99,2005-08-17 21:07:41.000
14548,540,2,12201,4.99,2005-08-18 02:14:06.000
14549,540,1,12300,6.99,2005-08-18 05:36:14.000
14550,540,2,14910,0.99,2005-08-22 04:50:52.000
14551,540,2,15079,2.99,2005-08-22 11:09:56.000
14552,540,2,15953,3.99,2005-08-23 19:13:46.000
14553,541,1,1021,7.99,2005-05-31 03:16:15.000
14554,541,1,1066,4.99,2005-05-31 09:07:33.000
14555,541,2,1986,2.99,2005-06-17 10:34:59.000
14556,541,1,2708,6.99,2005-06-19 13:59:05.000
14557,541,1,5018,2.99,2005-07-09 02:01:05.000
14558,541,2,5197,4.99,2005-07-09 10:43:54.000
14559,541,2,6468,7.99,2005-07-12 01:27:09.000
14560,541,2,6718,2.99,2005-07-12 13:38:06.000
14561,541,1,8113,8.99,2005-07-28 19:14:00.000
14562,541,1,8322,4.99,2005-07-29 03:52:49.000
14563,541,2,9603,0.99,2005-07-31 03:43:43.000
14564,541,1,10306,5.99,2005-08-01 04:19:18.000
14565,541,2,11273,0.99,2005-08-02 14:20:55.000
14566,541,1,12306,4.99,2005-08-18 05:47:55.000
14567,541,2,12395,4.99,2005-08-18 09:06:30.000
14568,541,1,12894,7.99,2005-08-19 03:49:28.000
14569,541,2,13239,4.99,2005-08-19 16:22:13.000
14570,541,2,13640,0.99,2005-08-20 07:22:53.000
14571,541,2,14938,6.99,2005-08-22 05:52:39.000
14572,541,1,15071,4.99,2005-08-22 10:58:43.000
14573,541,2,15141,3.99,2005-08-22 13:41:49.000
14574,541,1,15223,1.99,2005-08-22 17:13:39.000
14575,541,1,15421,0.99,2005-08-22 23:56:37.000
14576,541,2,15924,1.99,2005-08-23 18:08:59.000
14577,542,1,220,4.99,2005-05-26 10:06:49.000
14578,542,2,376,4.99,2005-05-27 08:58:15.000
14579,542,1,2610,4.99,2005-06-19 07:16:20.000
14580,542,2,2957,10.99,2005-06-20 06:53:47.000
14581,542,2,5293,0.99,2005-07-09 15:17:23.000
14582,542,1,5477,6.99,2005-07-09 23:43:49.000
14583,542,2,6077,5.99,2005-07-11 05:06:08.000
14584,542,2,6325,5.99,2005-07-11 19:06:01.000
14585,542,1,6887,9.99,2005-07-12 21:00:23.000
14586,542,2,7672,8.99,2005-07-28 02:49:41.000
14587,542,1,8533,4.99,2005-07-29 10:29:16.000
14588,542,2,8544,3.99,2005-07-29 11:02:08.000
14589,542,1,10280,4.99,2005-08-01 03:27:15.000
14590,542,2,11583,0.99,2005-08-17 02:08:13.000
14591,542,2,11903,2.99,2005-08-17 15:37:45.000
14592,542,1,12819,0.99,2005-08-19 01:05:05.000
14593,542,1,13447,0.99,2005-08-20 00:09:36.000
14594,542,2,14982,9.99,2005-08-22 07:20:55.000
14595,543,1,243,6.99,2005-05-26 13:06:05.000
14596,543,2,476,1.99,2005-05-27 22:31:36.000
14597,543,2,1720,4.99,2005-06-16 15:00:14.000
14598,543,1,2426,2.99,2005-06-18 17:40:44.000
14599,543,2,3070,4.99,2005-06-20 14:15:39.000
14600,543,1,3128,2.99,2005-06-20 18:41:47.000
14601,543,2,3467,5.99,2005-06-21 22:19:25.000
14602,543,1,4887,2.99,2005-07-08 19:59:14.000
14603,543,2,5467,4.99,2005-07-09 23:05:47.000
14604,543,2,6013,4.99,2005-07-11 02:02:03.000
14605,543,2,7312,2.99,2005-07-27 13:03:14.000
14606,543,1,8580,2.99,2005-07-29 12:00:27.000
14607,543,2,8845,4.99,2005-07-29 23:06:13.000
14608,543,1,9505,2.99,2005-07-31 00:11:19.000
14609,543,1,9999,0.99,2005-07-31 17:40:53.000
14610,543,2,10257,0.99,2005-08-01 02:49:43.000
14611,543,1,10520,4.99,2005-08-01 11:45:58.000
14612,543,2,11241,9.99,2005-08-02 13:29:24.000
14613,543,1,11681,2.99,2005-08-17 06:13:30.000
14614,543,1,13187,0.99,2005-08-19 14:24:48.000
14615,543,2,15281,1.99,2005-08-22 19:10:26.000
14616,543,1,15785,1.99,2005-08-23 13:46:27.000
14617,544,1,397,2.99,2005-05-27 12:29:02.000
14618,544,1,864,2.99,2005-05-30 03:27:17.000
14619,544,1,1248,1.99,2005-06-15 05:33:52.000
14620,544,2,1434,10.99,2005-06-15 18:30:46.000
14621,544,1,2373,0.99,2005-06-18 14:37:57.000
14622,544,1,2395,2.99,2005-06-18 15:45:15.000
14623,544,1,4395,0.99,2005-07-07 21:13:22.000
14624,544,1,4703,2.99,2005-07-08 11:44:56.000
14625,544,2,4847,6.99,2005-07-08 18:29:13.000
14626,544,2,8566,2.99,2005-07-29 11:35:46.000
14627,544,1,8937,5.99,2005-07-30 02:53:21.000
14628,544,1,8963,9.99,2005-07-30 03:46:26.000
14629,544,1,10735,0.99,2005-08-01 19:29:45.000
14630,544,1,11401,3.99,2005-08-02 19:05:06.000
14631,544,2,11766,2.99,2005-08-17 09:58:40.000
14632,544,2,12640,3.99,2005-08-18 18:14:49.000
14633,544,2,14142,4.99,2005-08-21 02:07:43.000
14634,544,1,14498,4.99,2005-08-21 14:10:44.000
14635,544,2,14651,8.99,2005-08-21 19:31:09.000
14636,544,1,14981,2.99,2005-08-22 07:19:05.000
14637,544,1,15219,6.99,2005-08-22 17:00:31.000
14638,544,1,15605,4.99,2005-08-23 06:48:47.000
14639,545,2,248,0.99,2005-05-26 14:07:58.000
14640,545,2,715,3.99,2005-05-29 04:22:41.000
14641,545,1,2123,2.99,2005-06-17 20:48:30.000
14642,545,2,3693,8.99,2005-07-06 09:56:09.000
14643,545,1,3975,5.99,2005-07-06 23:00:09.000
14644,545,1,4597,5.99,2005-07-08 06:43:42.000
14645,545,1,5264,0.99,2005-07-09 14:11:28.000
14646,545,1,7078,5.99,2005-07-27 04:16:37.000
14647,545,2,8599,3.99,2005-07-29 12:58:52.000
14648,545,2,8848,2.99,2005-07-29 23:20:58.000
14649,545,2,9810,2.99,2005-07-31 11:22:41.000
14650,545,2,9942,4.99,2005-07-31 15:35:43.000
14651,545,2,10931,2.99,2005-08-02 02:44:59.000
14652,545,2,11760,2.99,2005-08-17 09:44:22.000
14653,545,1,12098,4.99,2005-08-17 22:38:31.000
14654,545,1,12349,2.99,2005-08-18 07:23:42.000
14655,545,2,12667,10.99,2005-08-18 19:11:45.000
14656,545,1,12800,2.99,2005-08-19 00:27:11.000
14657,545,1,13595,4.99,2005-08-20 05:54:27.000
14658,545,1,15585,0.99,2005-08-23 05:55:22.000
14659,545,2,15998,4.99,2005-08-23 20:41:09.000
14660,546,1,197,5.99,2005-05-26 06:59:21.000
14661,546,1,482,6.99,2005-05-27 22:53:02.000
14662,546,1,1181,1.99,2005-06-15 00:42:17.000
14663,546,2,1403,0.99,2005-06-15 16:31:59.000
14664,546,1,1787,3.99,2005-06-16 19:30:59.000
14665,546,1,2361,5.99,2005-06-18 13:19:05.000
14666,546,1,3738,4.99,2005-07-06 11:50:57.000
14667,546,2,4664,0.99,2005-07-08 10:01:28.000
14668,546,1,4734,0.99,2005-07-08 13:12:12.000
14669,546,1,5629,0.99,2005-07-10 06:02:25.000
14670,546,2,6758,9.99,2005-07-12 15:13:49.000
14671,546,1,6786,2.99,2005-07-12 16:32:33.000
14672,546,2,6910,6.99,2005-07-12 22:11:21.000
14673,546,1,8532,4.99,2005-07-29 10:26:56.000
14674,546,1,9087,4.99,2005-07-30 08:19:47.000
14675,546,1,1,3.99,2005-07-30 21:16:20.000
14676,546,2,9626,1.99,2005-07-31 04:37:41.000
14677,546,2,10370,0.99,2005-08-01 06:18:04.000
14678,546,2,11352,5.99,2005-08-02 17:29:39.000
14679,546,1,11797,4.99,2005-08-17 11:17:21.000
14680,546,2,12591,2.99,2005-08-18 16:16:41.000
14681,546,2,13850,5.99,2005-08-20 14:43:03.000
14682,546,1,14797,4.99,2005-08-22 00:41:24.000
14683,546,1,14829,2.99,2005-08-22 01:35:37.000
14684,546,1,14929,3.99,2005-08-22 05:32:38.000
14685,546,2,15565,4.99,2005-08-23 05:13:09.000
14686,547,1,306,0.99,2005-05-26 21:31:57.000
14687,547,2,443,8.99,2005-05-27 18:35:20.000
14688,547,2,1094,1.99,2005-05-31 13:03:49.000
14689,547,2,2022,8.99,2005-06-17 12:44:39.000
14690,547,2,3679,4.99,2005-07-06 09:15:57.000
14691,547,1,3765,4.99,2005-07-06 13:01:47.000
14692,547,2,5327,4.99,2005-07-09 16:39:49.000
14693,547,2,5854,4.99,2005-07-10 17:47:34.000
14694,547,1,6605,0.99,2005-07-12 08:01:07.000
14695,547,2,7420,4.99,2005-07-27 17:09:39.000
14696,547,2,7547,3.99,2005-07-27 21:51:48.000
14697,547,1,7835,4.99,2005-07-28 08:49:39.000
14698,547,1,7859,3.99,2005-07-28 09:57:17.000
14699,547,1,8828,2.99,2005-07-29 22:32:54.000
14700,547,1,10903,2.99,2005-08-02 01:41:59.000
14701,547,1,10980,4.99,2005-08-02 04:17:32.000
14702,547,2,11170,5.99,2005-08-02 10:21:53.000
14703,547,2,11361,0.99,2005-08-02 17:46:34.000
14704,547,1,12579,0.99,2005-08-18 15:47:49.000
14705,547,2,12943,2.99,2005-08-19 05:46:26.000
14706,547,2,13307,2.99,2005-08-19 18:58:44.000
14707,547,1,14510,9.99,2005-08-21 14:44:41.000
14708,547,2,14884,4.99,2005-08-22 03:57:08.000
14709,548,2,177,6.99,2005-05-26 04:14:29.000
14710,548,1,743,4.99,2005-05-29 08:39:02.000
14711,548,2,872,3.99,2005-05-30 05:03:04.000
14712,548,1,1326,1.99,2005-06-15 11:07:39.000
14713,548,1,2280,2.99,2005-06-18 06:46:54.000
14714,548,2,2978,0.99,2005-06-20 08:25:16.000
14715,548,1,3686,2.99,2005-07-06 09:37:50.000
14716,548,2,3777,2.99,2005-07-06 13:36:48.000
14717,548,1,4155,7.99,2005-07-07 09:00:49.000
14718,548,2,5138,4.99,2005-07-09 08:00:46.000
14719,548,2,6490,4.99,2005-07-12 02:28:03.000
14720,548,1,9614,5.99,2005-07-31 03:59:31.000
14721,548,2,10318,0.99,2005-08-01 04:36:53.000
14722,548,1,12860,5.99,2005-08-19 02:24:41.000
14723,548,1,13691,3.99,2005-08-20 09:07:39.000
14724,548,2,13730,7.99,2005-08-20 10:17:09.000
14725,548,2,14188,0.99,2005-08-21 03:32:04.000
14726,548,2,14723,6.99,2005-08-21 21:52:32.000
14727,548,1,13584,0.99,2006-02-14 15:16:03.000
14728,549,1,6,0.99,2005-05-24 23:08:07.000
14729,549,2,852,4.99,2005-05-30 01:36:57.000
14730,549,1,906,3.99,2005-05-30 10:30:38.000
14731,549,2,1086,4.99,2005-05-31 11:17:37.000
14732,549,1,2050,2.99,2005-06-17 15:07:30.000
14733,549,2,3523,2.99,2005-07-06 01:01:38.000
14734,549,2,3892,4.99,2005-07-06 18:58:58.000
14735,549,1,4447,0.99,2005-07-07 23:15:28.000
14736,549,1,7252,7.99,2005-07-27 10:45:28.000
14737,549,2,8239,0.99,2005-07-29 00:31:39.000
14738,549,1,8316,4.99,2005-07-29 03:38:49.000
14739,549,2,9445,7.99,2005-07-30 21:50:42.000
14740,549,2,9511,9.99,2005-07-31 00:25:05.000
14741,549,2,9887,0.99,2005-07-31 14:00:32.000
14742,549,2,10281,0.99,2005-08-01 03:28:33.000
14743,549,2,11737,4.99,2005-08-17 08:42:08.000
14744,549,2,11878,2.99,2005-08-17 14:23:52.000
14745,549,2,12634,2.99,2005-08-18 17:58:14.000
14746,549,2,12747,4.99,2005-08-18 22:28:22.000
14747,549,1,14434,0.99,2005-08-21 11:40:46.000
14748,550,2,922,7.99,2005-05-30 11:55:55.000
14749,550,1,1233,6.99,2005-06-15 04:18:37.000
14750,550,1,1863,3.99,2005-06-17 01:31:46.000
14751,550,2,1883,4.99,2005-06-17 03:18:51.000
14752,550,1,3154,2.99,2005-06-20 20:44:40.000
14753,550,2,3236,9.99,2005-06-21 02:47:43.000
14754,550,1,3272,10.99,2005-06-21 05:18:27.000
14755,550,1,3979,4.99,2005-07-06 23:04:35.000
14756,550,1,5727,4.99,2005-07-10 11:25:28.000
14757,550,1,6695,2.99,2005-07-12 12:39:39.000
14758,550,1,7030,0.99,2005-07-27 03:01:40.000
14759,550,2,7838,2.99,2005-07-28 09:00:21.000
14760,550,1,8628,6.99,2005-07-29 14:06:24.000
14761,550,2,8838,2.99,2005-07-29 22:52:23.000
14762,550,1,8959,8.99,2005-07-30 03:35:49.000
14763,550,1,9616,2.99,2005-07-31 04:05:01.000
14764,550,1,9748,0.99,2005-07-31 09:17:56.000
14765,550,2,10140,4.99,2005-07-31 22:03:20.000
14766,550,1,11246,2.99,2005-08-02 13:33:56.000
14767,550,2,11320,0.99,2005-08-02 16:13:28.000
14768,550,1,11969,4.99,2005-08-17 17:49:37.000
14769,550,1,12063,2.99,2005-08-17 21:24:48.000
14770,550,2,12077,4.99,2005-08-17 21:59:14.000
14771,550,1,13114,10.99,2005-08-19 11:27:32.000
14772,550,2,14071,2.99,2005-08-20 23:01:56.000
14773,550,2,14127,4.99,2005-08-21 01:33:32.000
14774,550,2,14375,6.99,2005-08-21 09:46:35.000
14775,550,1,14687,4.99,2005-08-21 20:32:16.000
14776,550,2,15431,9.99,2005-08-23 00:26:47.000
14777,550,1,15883,0.99,2005-08-23 16:44:56.000
14778,550,2,15977,4.99,2005-08-23 20:07:10.000
14779,550,2,11757,2.99,2006-02-14 15:16:03.000
14780,551,2,155,7.99,2005-05-26 01:15:05.000
14781,551,1,728,2.99,2005-05-29 06:12:38.000
14782,551,1,795,0.99,2005-05-29 16:57:39.000
14783,551,2,969,4.99,2005-05-30 19:23:48.000
14784,551,2,1005,3.99,2005-05-31 00:53:25.000
14785,551,2,2069,4.99,2005-06-17 16:19:39.000
14786,551,1,2776,3.99,2005-06-19 18:16:24.000
14787,551,2,3996,5.99,2005-07-06 23:46:43.000
14788,551,1,5201,1.99,2005-07-09 10:52:53.000
14789,551,2,5528,0.99,2005-07-10 02:09:21.000
14790,551,1,6041,0.99,2005-07-11 03:14:58.000
14791,551,2,7095,9.99,2005-07-27 04:51:15.000
14792,551,1,8986,0.99,2005-07-30 04:37:20.000
14793,551,1,9287,2.99,2005-07-30 15:35:39.000
14794,551,2,9765,4.99,2005-07-31 09:44:40.000
14795,551,2,11380,0.99,2005-08-02 18:17:32.000
14796,551,2,11883,2.99,2005-08-17 14:41:28.000
14797,551,2,12208,4.99,2005-08-18 02:25:25.000
14798,551,2,12868,0.99,2005-08-19 02:47:19.000
14799,551,1,13439,3.99,2005-08-19 23:42:16.000
14800,551,1,14420,0.99,2005-08-21 11:16:15.000
14801,551,2,14609,4.99,2005-08-21 17:57:26.000
14802,551,2,14633,2.99,2005-08-21 18:51:10.000
14803,551,1,14833,2.99,2005-08-22 01:45:18.000
14804,551,1,15377,4.99,2005-08-22 22:22:33.000
14805,551,2,15390,6.99,2005-08-22 22:57:25.000
14806,552,2,174,0.99,2005-05-26 03:44:10.000
14807,552,2,2320,0.99,2005-06-18 09:24:50.000
14808,552,2,3397,4.99,2005-06-21 15:30:11.000
14809,552,1,4477,6.99,2005-07-08 00:38:24.000
14810,552,1,5213,7.99,2005-07-09 11:39:43.000
14811,552,2,6189,4.99,2005-07-11 11:36:03.000
14812,552,1,7772,2.99,2005-07-28 06:59:09.000
14813,552,1,8085,2.99,2005-07-28 18:13:15.000
14814,552,2,8192,2.99,2005-07-28 22:49:11.000
14815,552,2,8614,5.99,2005-07-29 13:32:05.000
14816,552,2,8894,4.99,2005-07-30 00:48:31.000
14817,552,1,9342,8.99,2005-07-30 18:09:56.000
14818,552,1,11146,1.99,2005-08-02 09:45:32.000
14819,552,2,11205,4.99,2005-08-02 11:56:54.000
14820,552,2,11300,7.99,2005-08-02 15:37:42.000
14821,552,2,12433,4.99,2005-08-18 10:37:49.000
14822,552,2,12880,2.99,2005-08-19 03:27:17.000
14823,552,2,13574,2.99,2005-08-20 05:10:39.000
14824,552,1,13693,0.99,2005-08-20 09:11:42.000
14825,552,2,14724,4.99,2005-08-21 21:53:47.000
14826,552,2,15700,2.99,2005-08-23 10:21:21.000
14827,553,2,789,4.99,2005-05-29 16:17:07.000
14828,553,2,1862,3.99,2005-06-17 01:29:30.000
14829,553,1,2460,8.99,2005-06-18 19:54:13.000
14830,553,2,3103,6.99,2005-06-20 16:58:19.000
14831,553,1,3495,6.99,2005-07-05 23:50:04.000
14832,553,2,3793,4.99,2005-07-06 14:32:44.000
14833,553,2,3859,2.99,2005-07-06 17:18:15.000
14834,553,1,3890,4.99,2005-07-06 18:58:15.000
14835,553,2,3891,4.99,2005-07-06 18:58:25.000
14836,553,2,3942,4.99,2005-07-06 21:21:34.000
14837,553,1,4257,4.99,2005-07-07 14:18:41.000
14838,553,2,4662,0.99,2005-07-08 09:58:54.000
14839,553,2,4845,4.99,2005-07-08 18:28:20.000
14840,553,2,4941,3.99,2005-07-08 22:39:10.000
14841,553,1,6069,2.99,2005-07-11 04:44:59.000
14842,553,2,6657,0.99,2005-07-12 11:11:36.000
14843,553,1,6812,6.99,2005-07-12 18:03:25.000
14844,553,1,7890,4.99,2005-07-28 10:43:40.000
14845,553,2,9272,4.99,2005-07-30 15:05:22.000
14846,553,2,9601,2.99,2005-07-31 03:42:17.000
14847,553,2,11710,4.99,2005-08-17 07:29:44.000
14848,553,1,13972,2.99,2005-08-20 18:52:17.000
14849,553,1,15042,4.99,2005-08-22 09:47:37.000
14850,553,1,15506,0.99,2005-08-23 02:48:24.000
14851,554,1,607,2.99,2005-05-28 15:02:41.000
14852,554,1,817,2.99,2005-05-29 20:39:14.000
14853,554,1,1959,4.99,2005-06-17 08:54:10.000
14854,554,1,2279,6.99,2005-06-18 06:38:22.000
14855,554,2,3278,2.99,2005-06-21 05:41:30.000
14856,554,1,3312,6.99,2005-06-21 08:05:32.000
14857,554,2,4902,4.99,2005-07-08 20:49:30.000
14858,554,1,5527,2.99,2005-07-10 02:06:01.000
14859,554,1,5968,5.99,2005-07-11 00:03:11.000
14860,554,1,6144,2.99,2005-07-11 09:02:53.000
14861,554,1,10612,6.99,2005-08-01 14:55:31.000
14862,554,2,10829,7.99,2005-08-01 23:17:06.000
14863,554,2,11589,9.99,2005-08-17 02:28:22.000
14864,554,1,11873,0.99,2005-08-17 14:14:39.000
14865,554,1,12010,8.99,2005-08-17 19:17:54.000
14866,554,1,12014,0.99,2005-08-17 19:29:44.000
14867,554,2,13139,4.99,2005-08-19 12:32:10.000
14868,554,2,14015,2.99,2005-08-20 20:47:43.000
14869,554,1,14098,3.99,2005-08-21 00:30:32.000
14870,554,1,14469,0.99,2005-08-21 13:07:24.000
14871,554,1,14626,2.99,2005-08-21 18:35:44.000
14872,554,2,15690,4.99,2005-08-23 09:53:30.000
14873,555,2,3232,1.99,2005-06-21 02:30:37.000
14874,555,2,4875,2.99,2005-07-08 19:24:17.000
14875,555,1,8161,0.99,2005-07-28 21:11:00.000
14876,555,1,8245,3.99,2005-07-29 00:37:09.000
14877,555,1,9299,5.99,2005-07-30 16:32:51.000
14878,555,2,9990,7.99,2005-07-31 17:24:21.000
14879,555,2,10076,7.99,2005-07-31 20:00:34.000
14880,555,1,10921,3.99,2005-08-02 02:14:33.000
14881,555,1,11168,4.99,2005-08-02 10:19:42.000
14882,555,1,11718,4.99,2005-08-17 07:44:42.000
14883,555,2,11747,2.99,2005-08-17 09:03:31.000
14884,555,2,12091,4.99,2005-08-17 22:22:50.000
14885,555,2,12150,2.99,2005-08-18 00:13:55.000
14886,555,2,12182,2.99,2005-08-18 01:30:19.000
14887,555,1,12388,2.99,2005-08-18 08:48:09.000
14888,555,1,12883,4.99,2005-08-19 03:33:47.000
14889,555,2,15102,6.99,2005-08-22 11:58:58.000
14890,556,1,184,0.99,2005-05-26 05:29:49.000
14891,556,2,772,5.99,2005-05-29 13:08:06.000
14892,556,1,1083,3.99,2005-05-31 11:04:48.000
14893,556,1,2092,6.99,2005-06-17 18:12:16.000
14894,556,2,2593,5.99,2005-06-19 05:40:11.000
14895,556,2,2986,0.99,2005-06-20 08:50:28.000
14896,556,1,3093,4.99,2005-06-20 16:06:14.000
